,1,2,3,4,5,6,7,8,9,10,11,12,13,Zero Crossing Rate,Energy,RMSE,Label
0,-229.7834103902181,111.46579842655747,21.012177012860775,19.08920711534167,3.6015183740054018,16.60035480227735,9.267488520385491,3.720633991614536,-1.7785008497260235,18.800900603886003,8.980395366127292,3.8750346612047264,0.2593259989387459,146.9398148148148,9.222657618781515,0.07924606111296628,1
1,-283.59467467555294,119.91546196407742,-2.622435159291382,26.023964901765186,18.45695460760207,11.98897759768146,0.8859992205268807,7.233858283850606,7.181681909081009,20.204822218528502,5.599512731587446,8.757611648628005,-0.5818432173519222,59.476851851851855,3.802426958155448,0.046178804311677125,1
2,-201.35317269078007,78.53390270250814,-49.340268755124676,-2.5428658526528767,3.010458821568776,-4.520426976459998,-11.963179804384708,1.365637328820648,-6.727271336924146,0.2562262871199184,-3.647467187985226,-2.18527274178686,-5.462493488634074,169.04166666666666,4.388837929826828,0.048296128282715844,1
3,-354.33059166095876,98.15112019413047,12.13475122578718,22.20399035051189,14.780342883533901,-2.6579589182855905,-4.491694835325082,-2.1581450957735933,-9.144589405230901,-3.8617487292805754,-9.252627727058199,-6.705251378593622,-4.184679123193577,81.63888888888889,7.869617793619946,0.051839686120122984,1
4,-304.7650104805275,131.94674709108142,-20.850162154546492,14.98981173026065,27.849858059927268,-11.921192305093562,-10.216435296529973,-2.840199506669133,-7.617121005568792,-3.5482608666298567,-5.544939040654787,-3.180342374921397,-7.838603774844496,86.51388888888889,7.545697149104366,0.05763228611128094,1
5,-284.0513233255457,101.32699622931304,-22.14540744324525,11.965337322593701,12.605874202662596,-10.303448955631918,-6.053781360732736,1.436468677819465,-8.34692015926595,-2.50585275295156,-5.760443199012014,-3.7187887704068863,-8.263300713565615,128.68055555555554,6.0194696363884885,0.04428634170660559,1
6,-333.7754528257582,123.12792768412166,-11.825331398182445,17.410839922450208,17.78326831019863,-16.126758272259462,-4.733419630262587,0.4564368930403833,-14.99012591538054,-0.6559434206466432,-5.700540226849693,-5.859329785737726,-2.930039265503486,82.79629629629629,9.410043854973646,0.06697425461014198,1
7,-304.9695080297965,105.5829797828639,1.3299504976581644,27.286474483708542,20.794749961407096,-11.142286545148602,-5.299097464730342,-2.0879351648467557,-16.00872064937182,-5.373469706072852,-6.767271164942671,-4.844326798735118,-9.363864997608793,119.40277777777777,11.303732510459692,0.0731567163252125,1
8,-371.43820501256874,84.13211254720335,16.816241712067967,16.64976507480498,14.06972563073591,-1.1593396357364125,-2.41287314940106,0.030366894823533518,-3.202528777428799,-2.527805006959372,-2.688836845120898,-1.88914220828425,-5.927961901451151,99.72222222222223,3.9595092019036513,0.029491470068697474,1
9,-291.63625621795654,99.03190450370312,10.371107812349996,26.244018011071063,18.981915351693278,-10.03118706687733,-3.9459667206500417,-1.2338416844744373,-12.139212712576544,-4.5210973447257725,-8.744329611598342,-6.928354104773866,-8.674433800909254,89.92592592592592,10.42241159421147,0.07281347358851538,1
10,-400.574237258346,101.64807564903188,-0.4255776845470623,11.686137848016289,18.289157307810253,-1.186497750554096,-1.3647954398421225,1.7863899151001263,-4.006017060605465,-1.5073941418970074,-3.5018696929155677,-3.55700591109969,-5.306621626571372,113.0324074074074,3.4433271002682346,0.02606543003208504,1
11,-323.0112025649459,102.21010602120724,-2.369816349129434,13.446207055615055,12.017685208331656,-7.404904094559175,-7.176700184570143,-1.3692843246929072,-9.454535742635253,-2.964528663687546,-5.238045159589361,-5.70452183664397,-4.437755607758407,105.87037037037037,7.8432476305786345,0.0548134030234198,1
12,-322.9301452283506,111.0330668511214,-4.174878637823793,10.743559031712788,11.502240772876474,-10.760431963260528,-7.280455292650947,1.0391898346305997,-4.870672595963158,0.13585209601593237,-4.662289137710576,-4.480697025993356,-5.670134037802065,97.81944444444444,8.68305625628581,0.056106303824991405,1
13,-322.6421064800686,109.4730844354188,-4.691311988634644,20.550523061443258,18.365917395110483,-12.023417231109407,-8.183085935259307,-2.631768518851863,-6.110597438006489,-4.549862640806371,-6.202731553844556,-4.339294467880218,-5.221233030919124,104.02314814814815,6.973837079634422,0.052518504573661765,1
14,-294.65834158438224,127.80307647585869,-26.318586547065664,14.953299080056173,18.09380691912439,-14.120811363337216,-5.457994008057371,-5.827123728201345,-8.292936813603673,-2.2848279485478997,-5.077110522323185,-4.884214050757389,-4.482478882289595,97.07407407407408,11.220215484995267,0.07494640598802275,1
15,-280.2486842826561,130.34467101207485,-13.61043979862222,19.563290694659507,24.24743258677147,-18.966770012897474,-14.770851250048038,-3.862553611949638,-11.867129656727668,1.8225845920128956,-5.524187417148992,-7.362268486094695,-3.1251038208741835,69.3425925925926,12.92121763759681,0.08807241607347452,1
16,-283.13002014160156,134.44184480773077,-21.31996346954946,20.70740769251629,23.502320915736533,-20.686756215713643,-10.572426124717351,-5.0473509239101855,-10.456836479267588,-0.27562340859461715,-6.643520660215506,-6.097622381730212,-5.933517204390632,77.8425925925926,10.186752319202519,0.07539793103879439,1
17,-311.1258572825679,112.58154948773208,-5.455154984085648,13.982098702479291,11.189324211743143,-19.557360083623617,0.5885092385665134,2.14467824133182,-10.848936214732626,-4.160311307861573,-5.623347816264464,-3.8131645612970546,-7.72826142967851,123.08333333333333,10.481564140866714,0.0687900924951666,1
18,-298.52899388913755,114.34911460788162,-8.29972325913884,16.465047919915783,19.531028472852928,-16.204587438592203,-12.928911882211212,-1.9205648398923654,-10.841496848527136,-1.0758185636174555,-4.7536947095973625,-6.512551668479487,-4.764248878936525,120.55555555555556,9.075994121945735,0.06469581559186163,1
19,-278.51765558454724,136.24713655092097,-20.896901936235803,24.790362947241025,24.29127539721904,-21.987982231847667,-11.434441313975388,-4.422672674094361,-13.596625860780478,-0.7843740320316067,-2.911197893804422,-7.5845888508138835,-4.078781833389291,79.4675925925926,10.186389252155767,0.07504581147966544,1
20,-311.0864423116048,113.66341596621054,-12.924002222992756,12.128134128672105,14.17917331252937,-12.963201271370053,-9.162554051451108,-0.4783809449937608,-9.118794619795624,-3.0044206576076924,-3.4211075231432915,-5.342830396533288,-6.617443584319618,95.10185185185185,9.143610997247842,0.06175802203048348,1
21,-257.35089517522744,123.9348323661834,-30.894600917826647,9.899923002968231,18.768652723757207,-20.285262748599052,-15.273725008902451,0.6787537212518079,-8.574101350580653,-1.5272905451969967,-3.3881253831916385,-6.4238366412895695,-6.657963160425425,105.5324074074074,13.006047849417435,0.08665115140643644,1
22,-258.4332726796468,126.28866873405597,-22.475238426967902,10.088479000523135,21.811827927827835,-21.56323240890547,-16.626334149459446,0.20655371055558877,-12.578076871284456,-1.7402735525673185,-2.974346458222027,-7.650653247186845,-7.723140970355383,139.75462962962962,9.756774171768695,0.07459545422332464,1
23,-325.12889035542804,124.603807065222,5.924524630109469,4.088075170845345,5.644006553761385,-13.683193188919514,-4.683657859089887,-1.0117078257931604,-12.738132702669612,-3.7581171047770314,-1.339908303692937,-5.19541978166887,-3.241337660579356,84.83796296296296,10.639819267737932,0.06782355033404504,1
24,-283.44979159037274,111.99540702060416,-14.137581028872066,12.432720542298975,17.422956381407047,-12.792430007493952,-14.428856541583729,-2.03779028011141,-12.680034880284909,-1.0820809176053714,-3.209979126988738,-7.5072447282641575,-2.52704241099181,108.96296296296296,11.51475873820535,0.0763991094497248,1
25,-313.2427400659632,91.85902759432793,19.662878195996637,17.553048236226594,11.12100280193543,-9.875262587848637,-8.544221864047426,0.41567193530499935,-14.8335401331316,-4.7988463174551725,-3.198948601881663,-6.984934586755656,-6.608225656112794,121.59722222222223,11.243859680445976,0.07173658912479705,1
26,-307.96841213879765,95.27701584718845,15.540626206055835,8.850811547703213,8.689491106404198,-3.7442553425552667,-1.5843260363089267,-1.4855011890607852,-12.341253698906964,-2.738390889018774,-2.538574914896378,-6.327792063838354,-6.954358081022899,101.97222222222223,8.930578942715586,0.06003371994679414,1
27,-270.5851089336254,114.33889512883292,-1.604083666164014,13.47514706367144,15.433727874248117,-16.235580978294212,-17.534789345468635,-4.273406741519769,-16.504509787316675,-2.434697131867762,-5.414230854353971,-10.16556389823004,-5.87722681062641,98.58796296296296,18.40622707095768,0.10092033215807061,1
28,-343.9664837519328,114.78839138260594,-6.016829697622193,12.326628720732751,17.92138544414882,-11.60682778319137,-8.791975522534576,1.68406791039915,-8.277183891377515,-0.950232365410085,-2.1693522964638694,-6.519849763769242,-4.796998721581918,89.08796296296296,8.045796048038504,0.054636397492787286,1
29,-268.2894666813038,93.48337241069034,8.292429782174251,20.973916833599407,12.021372227343145,-17.5857906203579,-10.098225500158689,-1.2100950523615919,-13.324929108049858,-4.551207425555697,-8.53978241633417,-4.407917024015829,-6.68313621695119,125.67592592592592,11.647062547195313,0.07787295309578811,1
30,-264.471699891267,122.85257310641033,1.1176327382800755,8.501134470657066,14.759362314896727,-10.228445723100945,-8.530332348550912,-4.368619336643153,-13.429487995596396,-2.9854882627173707,-7.451444277194915,-7.50927692907,-7.6230885629300715,100.18055555555556,11.435933496107646,0.08374229351843328,1
31,-306.89232632407436,104.04169452687104,9.901350487023592,7.777433567611432,16.055986255545307,-8.55713065561873,-8.431999826941777,-1.7534070382481095,-9.426771508460796,-5.03697405576154,-2.974747979392608,-4.54030068932722,-7.784274860802624,138.84259259259258,8.946161740250279,0.06272343157615978,1
32,-280.27341362282084,99.33301859376607,-1.5892196772275147,25.88228592014423,14.291444561961624,-16.02892172322781,-9.011335829548814,-4.83881740713561,-10.694329864621439,-3.6238072052322052,-8.964962491972578,-3.112445278990048,-5.555829256660892,119.91203703703704,8.640592719317544,0.06388193515131543,1
33,-301.271970446463,104.84954904682107,5.528378471870114,9.64320810539303,14.609252671400705,-9.341570309397799,-4.312100910340194,-0.7916956218994327,-8.65938882322775,-2.7876245829932116,-5.732115062643532,-4.031644801195297,-7.496597159998836,132.33333333333334,6.450654267510682,0.05156599468534329,1
34,-320.5211819542779,138.16298930512534,-19.907495137717987,12.685211296952158,19.397009744688315,-16.52548830445718,-5.5474260416295795,-2.109962097748562,-10.18745963944605,-2.2749797039906734,-4.335224973658721,-5.723895495102085,-2.4939508923777827,80.41203703703704,7.675763967164925,0.05775132506796918,1
35,-284.9775001031381,138.4742088759387,-19.492244325026316,6.0129180368449955,14.321493071952352,-9.507623712428742,-5.839545032699351,-4.088341694601156,-11.448244050283122,-0.4639287379190878,-2.707596088173213,-5.488546366906828,-5.084127289208549,97.45370370370371,9.145979859710494,0.06837067082664429,1
36,-339.5832203405875,115.8474070639522,7.94082968764835,18.02393584091354,21.827113402662455,-7.255531548280959,-8.083248710466755,-3.676034776976815,-7.575189011930315,-1.42919402183206,-5.15447379855646,-2.956439976459714,-8.88946434572615,90.09722222222223,5.045093078370699,0.046382039896410855,1
37,-299.4346711900499,104.66085100505087,-16.008976778843337,22.669551498912,20.732818684368223,-14.615706193088382,-5.716557385882846,-4.154449901233117,-4.79513692262548,-1.945605608738131,-8.81748671995269,-5.373143523586569,-6.792098834696743,129.21759259259258,7.887613981512363,0.05934626710195853,1
38,-333.7443118272004,125.095191333029,-10.035532000440138,16.00638589732073,16.068563149897038,-15.27809848457023,-3.1699666704430625,-2.591777914100223,-12.053167765442696,1.5653343561484858,-1.6822225811580818,-5.880902483128011,-4.713661282840702,94.26388888888889,6.5533945116272045,0.0506528166733915,1
39,-340.68644036187067,125.09201978560951,-14.236794533552947,12.58388799318561,19.79055414190171,-13.152928302650926,-4.535880447744772,-0.1505843809357396,-5.75634489622381,3.5721454908726393,-4.092533811236973,-3.186231266776169,-4.040172432721765,106.23611111111111,6.157881489744945,0.04937824003799404,1
40,-263.7820185555352,125.50836607869024,-18.3805270873838,0.8227067255863437,13.243958796340007,-14.298663304359824,-1.0159629365360294,-1.6545657246477075,-13.46250799091326,-0.18407585292502684,-1.8762141652405262,-3.445070816548886,-6.473968229704985,144.8101851851852,9.52371362393037,0.07064786674810522,1
41,-333.26535239043056,118.97702395640037,-0.12321700707629875,12.652878576682674,15.530547702753985,-10.479281994893595,-5.061846351216513,-3.391049264481774,-5.397156632677825,3.797541193664074,-4.323901137406075,-5.384243909304065,-7.0095043078892765,92.66203703703704,6.718785164740683,0.051391659563739304,1
42,-283.0859438578288,134.71398773016753,-8.762843784082818,15.798503898084164,20.11624292260105,-13.903642160611021,-6.521016876178759,-3.4739480034827634,-11.70378477347118,-0.28339651309781605,-9.590884115339982,-6.651561658277556,-8.203588132643038,86.25462962962963,9.132527250398155,0.07637091496952861,1
43,-303.53416704248497,128.5432904260578,-10.00087477694507,20.28936526413869,25.305507316081613,-15.160617550352105,-9.761898572246233,-2.4800282316627325,-7.834906039587049,-3.8528426639666713,-5.96669771687852,-1.5182490923821375,-7.548623499391532,80.60648148148148,7.880883642606022,0.06384819274373715,1
44,-334.2071680139612,120.76578027437682,-4.381689239155363,6.083222338722812,13.749646309763193,-7.913563192166664,-2.42636014169289,-5.542203353924884,-10.425763140811965,-2.478917628388714,-4.8377541660296695,-4.904291734582296,-6.363200850232884,94.18981481481481,6.993901916889841,0.05061299850489444,1
45,-275.84083670156974,121.62394859241667,-5.883121466195142,14.465360927636977,17.444200969611604,-18.87744078743789,-3.1093626987465,-2.654598063858295,-18.091948540467357,-4.4518965485471265,-6.153683949813798,-3.095600641436047,-6.323952983926843,123.62962962962963,10.804762225494187,0.07676219110564692,1
46,-304.60980309380426,102.97149780613405,-4.027572382655409,14.702856753711346,16.87919924594462,-14.60784142481646,-8.366322320368555,-1.8058550706892103,-11.165006172808784,-1.3937670231831294,-3.557427508722025,-1.8818259918027453,-3.1366170650624015,156.375,8.679921537870385,0.056919505454263546,1
47,-306.45210612261735,116.22350668796787,-3.8693054600584285,11.679500376184782,12.883182770676083,-7.959303970897087,-2.0106682339165776,-1.3962698066952053,-10.813138761626625,-2.030475120612041,-5.437867953683491,-3.85412975428281,-8.134538916112096,73.17129629629629,8.367803805663044,0.06266265857859118,1
