,1,2,3,4,5,6,7,8,9,10,11,12,13,Zero Crossing Rate,Energy,RMSE,Label
0,-229.69921913853398,111.43084420539715,20.89132988832339,19.057183127160425,3.6457538377424634,16.6312842135904,9.334305630927837,3.77218891100751,-1.7764838672484513,18.759883829289013,9.063991784221596,3.861707529604987,0.2947281098200215,148.03703703703704,9.210752697895224,0.07918997066677123,0
1,-283.59139959900466,119.92057570704708,-2.6293479896805905,26.00056735398593,18.475430242303347,12.01046179290171,0.8798840331534544,7.250533000324611,7.215356513029999,20.225624386359144,5.565346184152144,8.733998454831264,-0.5816399449206613,60.388888888888886,3.8017588032044527,0.046186436751331376,0
2,-203.46563660656963,75.26969744982543,-38.23734113794786,2.492997291187445,-0.600837502801032,-1.0215129182432536,-13.646473978680593,1.4626962694304961,-7.830668339333324,-1.0677302657040182,-5.457026499289054,-4.198636884076728,-7.180405199941662,153.05092592592592,7.533449021713615,0.060849564771396455,0
3,-220.00355898892437,96.94602527828128,3.1522305628491774,18.532146307605284,-3.854217951151508,-3.1929938030187732,-18.533385921683575,2.0117973356887147,-9.39266391167486,-2.1828442231441536,-3.254892742537238,-9.417932884560692,-9.355665207150635,126.98148148148148,12.040211700547763,0.08645905757563284,0
4,-184.4368216726515,105.97129975604238,-11.513048443253394,15.088185048179218,-7.579962214661969,-6.000026027775473,-18.681300808434134,-7.537331223487854,-9.45064999466693,-4.147308058553824,-4.703338519497602,-5.949391120216912,-8.917111867279917,123.82870370370371,17.959122875726475,0.10861876368074229,0
5,-222.14867839106807,120.18061523774156,-6.1283877962441355,11.8644578796294,-5.999153729390215,-5.322793807282492,-20.822315238416195,-3.6287641370737993,-8.999599386144567,-2.2886000920638994,1.4642300130454478,-12.522519670288872,-7.546439283561927,127.81018518518519,11.959595337042614,0.08512882194999191,0
6,-178.288886335161,108.7839824659405,-13.601567272510794,18.164663604150217,-11.35326082645743,-5.076173188923685,-19.98312228200612,-4.587186847985895,-4.847162471601257,0.4727017367258668,-2.313332147137434,-8.64862322193329,-7.416350889950991,128.36111111111111,16.029086183593034,0.09721133104499637,0
7,-185.67093582506533,122.05598243519113,-5.06400967196182,24.618592176034493,-0.9802850195103221,-7.433151210899706,-20.444360017500543,-0.9673456573100002,-10.68552503603752,-4.763559621758759,-6.408272533780998,-7.547115043633514,-10.622960951558694,77.32407407407408,17.99793442806759,0.11419228805418781,0
8,-138.79168353257356,108.64404071922655,-25.447029692500276,11.668684785288793,-9.886491334824651,-6.227055503400387,-19.518673306158572,-9.162501503471974,-9.645180679167863,-2.323343818386396,-6.969768906046671,-4.899943261027888,-11.510419920431795,129.77314814814815,19.481996574495557,0.11064969154971617,0
9,-230.45616252334028,102.70413855049345,-13.707303790996471,19.922746716964024,-4.468261888405929,-7.81886681838444,-13.779133845155162,-1.3451432853385255,-7.027199693369092,-3.097679480565367,-6.020479182126345,-6.674290546112591,-9.056901480726621,131.39814814814815,11.273159999235869,0.07442456639735072,0
10,-207.39652151531644,108.0316081226424,-12.136486452762727,18.11836436473661,-1.9258560410666246,-2.858098251124223,-19.202566326492363,-2.914497971534729,-8.306632712483406,-4.934758467392789,-3.9933224193475865,-4.064569409108824,-8.213236512892225,113.83796296296296,15.230875778426972,0.09215211722174124,0
11,-187.31825565408778,98.57127000667431,-12.23675551927752,31.265368804542554,1.5964965988640432,-6.696024714934605,-27.77273637249514,1.7807590717932693,-7.962368175801304,-9.066649776090074,-3.7465168989642903,-7.810541071135689,-8.412981965337638,107.70370370370371,17.664295362176144,0.1134717865928973,0
12,-142.59892814247698,94.03637106551065,-38.27308449066348,8.119186045395004,-9.342519638852941,-6.943948851415405,-18.419580337625963,-6.309920264339006,-11.457118750860294,0.3698176293185464,-7.0730100274775864,-9.139842645299655,-9.776473063285705,138.19444444444446,14.902996273470979,0.10247767857853668,0
13,-115.64907995418265,102.81684519847234,-47.931480522233024,3.8861638411051698,-14.275235083092142,-10.742344115343359,-17.288082947471626,-8.289799094476082,-10.985005967319012,-2.1109514212304794,-10.382307965653363,-4.747070749600728,-6.725292705758302,119.19444444444444,23.652010863555308,0.1316712058270005,0
14,-181.761696850812,117.53372478485107,-12.814747343115785,14.904463893423477,-2.7139723686225437,-3.8343616574657737,-18.792673677826922,-5.679125372734335,-11.595641549124762,-2.6696495250281362,-7.432989335722393,-6.106414193054661,-8.012336475291738,116.13425925925925,17.18402220678557,0.1082013185099371,0
15,-178.55221068417583,113.9596304540281,-17.364723693165516,17.74800843414333,-4.698235226864064,-7.108271890216404,-17.992436197068955,-3.688130290488954,-7.853481709819149,-3.888656255685621,-6.078431203685425,-5.186056398269203,-11.86189513294785,98.25462962962963,20.409854061339193,0.11719676707677233,0
16,-189.0294905945107,106.65773868229654,-7.539054808517297,22.620212260219787,-2.16355566556255,-3.983778724860814,-21.16672464032416,-3.678791553609901,-9.045530539074981,-2.5221626442615634,-4.333345149195305,-11.143426980409357,-11.628948707271505,123.5925925925926,15.400456953741925,0.09966234651532162,0
17,-224.64458901793867,125.65490193940975,0.7453291827329883,12.543909613594964,-6.183868132531643,-4.475993559247366,-15.245447552728432,-4.36742608697602,-10.521449454749623,-3.3653532109326787,-4.631812041556394,-9.142810889968166,-11.563924416209813,89.56944444444444,19.93330705658652,0.11171694764763945,0
18,-193.45956654018826,108.2321402637495,-8.912724384279162,18.430042453110218,-3.863785664378493,-3.786593786854711,-20.025066405258798,1.566194535267574,-9.828700589292028,-5.4661810068344625,-5.414832071884087,-7.591304174106982,-7.762258624726975,120.60648148148148,15.062626644224549,0.10170240958191075,0
19,-212.55654744748716,119.8325627081924,-17.090667735371326,20.896506380427766,-1.9106162077298872,-9.75670419095291,-15.370056427325364,-7.548855486291426,-9.243335513605011,-0.77807975422453,-8.134130135385526,-8.52867498676534,-11.692827756206194,95.16666666666667,17.963271734711796,0.10351262436920984,0
20,-205.26834424336752,124.87317257015793,-4.599000582678451,16.604272130738806,-2.631269086359276,-3.584884855689274,-21.35275148531353,3.1571673641878144,-11.793032414107412,-6.078415943516625,-1.5300760329183605,-11.254096994831881,-9.696390631436199,89.30555555555556,17.876302361444317,0.11459718915985259,0
21,-191.60403339951128,124.32847990371563,-8.017845916113368,11.054240706204265,-8.535810811100182,-1.6620767236583762,-25.878386109377498,-1.5044282689966537,-6.982067658031291,-5.22419794400533,-0.22142940331940297,-8.614030017241559,-9.460021420761391,100.24537037037037,17.976497994264676,0.11163656374750038,0
22,-240.82929863753142,114.86226062724988,-4.954830113936354,15.46907745798429,0.7683632568007818,-0.41077234223484993,-17.65524596315636,-4.340425816744014,-8.372517949039185,-3.693100811775636,-4.1512665961765585,-8.646249429564234,-12.550825992944064,94.79166666666667,11.70099085515137,0.07958045750382114,0
23,-247.44819814187508,122.20372051662869,-6.067905037560397,16.80730459783916,4.292662882970439,-5.646175356098899,-16.793839738807744,-2.9498418326041214,-10.458978753226498,-3.0517173406702502,-6.400042637423785,-9.865822311628747,-9.917047882521594,74.88888888888889,15.510947562772245,0.09393343462552703,0
24,-228.4189421335856,107.88833672525706,-5.79176677018404,14.614906721024049,-1.0316051836642954,1.454375879218181,-16.67587171205216,-2.7777118448306015,-10.924318653979787,-3.211140825792595,-4.040123330049768,-8.083043992001977,-10.768964222183934,117.04629629629629,11.423965996485068,0.0822907217651071,0
25,-223.0009706285265,107.75052009246967,-1.17538401801829,20.596034104142475,-2.950862615024326,3.0206775744273155,-21.759242472411305,-1.4718341160979536,-11.82039147567142,-4.585111029584099,-0.5988397370609972,-10.039249752682668,-8.766086623624519,128.29166666666666,9.040116714251475,0.07401722051414523,0
26,-203.78232786390515,115.18051665193505,-1.798628496075118,17.541431511441868,-2.4706523016923003,-0.46591274109151626,-22.257573431288755,-3.1699733784491264,-11.304342553019524,-4.369865614955348,-5.977145783603191,-6.158887819973407,-6.8500309870750815,110.16203703703704,12.22853345198301,0.09395254221076525,0
27,-295.82707136648673,117.95043575542944,-6.7012357923581645,9.975113208923075,1.3865828367846984,-1.956647901761311,-12.15807854756713,-2.7609944890632674,-5.054042361124798,-1.1021905332389805,-1.1206553915722504,-9.129890075712293,-7.542857857765974,109.75462962962963,9.209909082808007,0.06124728109177711,0
28,-186.61225813406486,116.1938161165626,-8.501135460204548,18.94105748100965,-1.4614848567655794,-1.2061415159109015,-22.73117081600207,-2.868328368084298,-8.150094208342058,-9.66764082318103,-6.574506162079396,-6.891989202756021,-11.163287536327347,82.04166666666667,20.606364391279172,0.12228322435920644,0
29,-251.02365797537345,108.75935139258702,-3.1964065141423985,17.73733928765136,0.9626214038580656,-0.8582700805531608,-18.894641817719847,-1.9309518636652716,-10.54463799725528,-5.432243146554187,-2.6797950896951885,-10.307450086844188,-10.171248692329284,100.80555555555556,16.010275905108735,0.0920912155440116,0
30,-204.0695366329617,99.081309410295,-1.295313675991363,16.451057809025603,-7.72549778919805,3.5992597461574607,-19.803134803349774,1.2571114679729496,-11.844691102427465,-5.588466094875777,-0.9223476704899911,-6.017338485491496,-9.431101260085901,146.87962962962962,12.199756414891908,0.09083446589324416,0
31,-231.37612364027234,93.46080599890814,-0.967756870030253,22.71548549775724,-2.4914712696163743,-0.05011064524727839,-21.491788044847823,2.1184813318153224,-9.056247692900124,-4.761937759816647,-4.3453929019333035,-7.071817597167359,-11.685224739144799,120.41666666666667,10.665768865085829,0.07690009951491245,0
32,-204.57768221254702,116.72048318606836,-5.1630654485413325,15.64139096825211,-5.389533086093487,1.508252702653408,-18.87253035425588,-0.42415190612276393,-10.655213468466643,-5.043705900441165,-3.0722441458039813,-10.07110540693005,-13.392504791280738,96.01851851851852,13.162255979288318,0.09510515974209367,0
33,-196.0842983369474,95.41808962601202,-13.873333441438499,20.61141903560471,-3.1465751817104994,-2.0185562995848834,-13.945224170607549,-4.711809344313763,-9.939225794954432,-0.10954697005864647,-5.847323536338216,-7.250232747842178,-8.922341791705954,135.84722222222223,18.069337116014633,0.09963734245522776,0
34,-192.17021889156766,99.01332457308416,-22.36406628208028,22.716946988470024,-3.8036511200307697,-3.4720038877869093,-15.389548974180663,-2.8051235303282738,-9.914554909561518,1.004487130170067,-4.9773579725512755,-9.918578988562027,-7.614335759542882,147.4398148148148,15.873118426281712,0.09485391722517778,0
