,1,2,3,4,5,6,7,8,9,10,11,12,13,Zero Crossing Rate,Energy,RMSE,Label
0,-366.22361903720434,128.139278738587,-18.70547807271834,12.638365385433039,2.31477759681918,2.063413120944191,-14.805114201511499,-14.11769574508071,-12.32191172014508,0.8987441468569968,-4.491634696170136,0.7577967961077337,-8.900786659783787,77.5324074074074,0.5328779719671055,0.018427028800538717,0
1,-357.94326181764956,94.2360134213059,-13.325525722707864,17.0501356974796,6.325323877925122,-2.0966216775209263,-6.839272331032488,-3.383987193927169,-12.817504566852692,-3.853821275479816,-4.778942653702365,-5.585538933191587,-8.588749426934454,118.32407407407408,0.4184254955521013,0.015089965442678443,0
2,-274.89308766965513,117.04351421638772,-21.589418164005988,14.315959437025917,8.620854512960822,0.600783122220525,7.100087692478189,-5.858402313319622,-19.52445152953819,0.25828479954765904,-4.486617004015931,1.2755151811849188,-3.3078785907753088,96.93981481481481,0.7502601786794992,0.025753798226273997,0
3,-207.29432692351165,105.14628744125366,-19.411483272358222,14.61488669793363,7.8470250506092,-11.856033338164842,7.300867153538598,1.0676226555197328,-18.11883583168189,4.936559038098763,0.04922999938329061,-2.0260247694397413,-6.2459725527161805,128.74537037037038,1.6160164155153705,0.03775067633466312,0
4,-250.20424645035357,129.808248784807,-21.668727267671514,24.856513580514324,9.303004921172503,3.644308904668799,3.5967424587795027,-5.817326364969766,-11.402033004288873,5.019310978137785,0.6442867197372295,1.6249863482597802,0.5991525136762195,76.48611111111111,1.8854427585653826,0.039341683482268346,0
5,-228.973656795643,133.5341675016615,-25.73861301386798,40.59259165657891,-1.8826989650519357,21.44085869413835,-6.58433112817713,-4.87585299220626,-5.913163132275696,4.387496273688696,0.4148692844642533,3.2344621928339756,-0.30485267302504293,66.7175925925926,3.2944448026984428,0.05382362549641618,0
6,-245.0800245779532,145.81477572920699,-10.242715235661578,22.755244334814726,6.058435608529383,13.377480431839272,-5.195525271059187,-1.3262070585732106,-5.737100530415773,5.826600665571513,-1.3797020260244608,3.676577179554712,-3.78073277765954,62.61574074074074,3.8502621308221543,0.05648442735481593,0
7,-223.17239899105496,147.66413374300356,-15.194512745020566,26.943044208818012,7.338466399935661,13.900496068376082,-3.909755977905459,-0.31343921256700047,-5.364905999318041,5.702968635216907,-2.1269802872643426,6.215156257566479,-3.8507148510328046,55.9212962962963,4.736151580532292,0.06360001436055258,0
8,-238.5635722125018,135.4734037010758,-3.104012234826331,31.232388335245627,14.248985095156563,13.166905683499795,-6.464541238818869,4.100665553679897,-3.0297775773538485,7.250980709093036,-1.798543360291256,5.816291426618894,-3.2468033506776446,57.467592592592595,3.8071925665504667,0.056947932181948865,0
9,-210.04147405977602,113.36604989016497,-8.247684588034948,38.1482058984262,18.42898921744415,8.398704699068158,1.770998681033099,2.3478857364540024,-9.438712529148217,6.662059106760555,3.569585346237377,4.540766943349606,-0.08909641923727812,76.42129629629629,3.411678463430075,0.05583283989000375,0
